1|1|1|1|1
1|2|1|1|1
1|3|1|1|1
1|4|1|1|1
1|5|1|1|1
1|6|1|1|1
1|7|1|1|1
2|1|2|1|1
2|2|2|1|1
2|3|2|1|1
2|4|2|1|1
2|5|2|1|1
2|6|3|1|1
2|7|3|1|1
2|8|3|1|1
2|9|3|1|1
2|10|3|1|1
2|11|3|1|1
2|12|3|1|1
2|13|3|1|1
2|14|3|1|1
2|15|3|1|1
2|16|3|1|1
2|17|4|1|1
2|18|4|1|1
2|19|4|1|1
2|20|4|1|1
2|21|4|1|1
2|22|4|1|1
2|23|4|1|1
2|24|4|1|1
2|25|5|1|1
2|26|5|2|1
2|27|5|2|1
2|28|5|2|1
2|29|5|2|1
2|30|6|2|1
2|31|6|2|1
2|32|6|2|1
2|33|6|2|1
2|34|6|2|1
2|35|6|2|1
2|36|6|2|1
2|37|6|2|1
2|38|7|2|1
2|39|7|2|1
2|40|7|2|1
2|41|7|2|1
2|42|7|2|1
2|43|7|2|1
2|44|7|3|1
2|45|7|3|1
2|46|7|3|1
2|47|7|3|1
2|48|7|3|1
2|49|8|3|1
2|50|8|3|1
2|51|8|3|1
2|52|8|3|1
2|53|8|3|1
2|54|8|3|1
2|55|8|3|1
2|56|8|3|1
2|57|8|3|1
2|58|9|3|1
2|59|9|3|1
2|60|9|4|1
2|61|9|4|1
2|62|10|4|1
2|63|10|4|1
2|64|10|4|1
2|65|10|4|1
2|66|10|4|1
2|67|10|4|1
2|68|10|4|1
2|69|10|4|1
2|70|11|4|1
2|71|11|4|1
2|72|11|4|1
2|73|11|4|1
2|74|11|4|1
2|75|11|5|1
2|76|11|5|1
2|77|12|5|1
2|78|12|5|1
2|79|12|5|1
2|80|12|5|1
2|81|12|5|1
2|82|12|5|1
2|83|12|5|1
2|84|13|5|1
2|85|13|5|1
2|86|13|5|1
2|87|13|5|1
2|88|13|5|1
2|89|14|5|1
2|90|14|5|1
2|91|14|5|1
2|92|14|6|1
2|93|14|6|1
2|94|15|6|1
2|95|15|6|1
2|96|15|6|1
2|97|15|6|1
2|98|15|6|1
2|99|15|6|1
2|100|15|6|1
2|101|15|6|1
2|102|16|6|1
2|103|16|6|1
2|104|16|6|1
2|105|16|6|1
2|106|17|7|1
2|107|17|7|1
2|108|17|7|1
2|109|17|7|1
2|110|17|7|1
2|111|17|7|1
2|112|17|7|1
2|113|18|7|1
2|114|18|7|1
2|115|18|7|1
2|116|18|7|1
2|117|18|7|1
2|118|18|7|1
2|119|18|7|1
2|120|19|7|1
2|121|19|7|1
2|122|19|7|1
2|123|19|7|1
2|124|19|8|1
2|125|19|8|1
2|126|19|8|1
2|127|20|8|1
2|128|20|8|1
2|129|20|8|1
2|130|20|8|1
2|131|20|8|1
2|132|20|8|1
2|133|20|8|1
2|134|20|8|1
2|135|21|8|1
2|136|21|8|1
2|137|21|8|1
2|138|21|8|1
2|139|21|8|1
2|140|21|8|1
2|141|21|8|1
2|142|22|9|2
2|143|22|9|2
2|144|22|9|2
2|145|22|9|2
2|146|23|9|2
2|147|23|9|2
2|148|23|9|2
2|149|23|9|2
2|150|23|9|2
2|151|23|9|2
2|152|23|9|2
2|153|23|9|2
2|154|24|9|2
2|155|24|9|2
2|156|24|9|2
2|157|24|9|2
2|158|24|10|2
2|159|24|10|2
2|160|24|10|2
2|161|24|10|2
2|162|24|10|2
2|163|24|10|2
2|164|25|10|2
2|165|25|10|2
2|166|25|10|2
2|167|25|10|2
2|168|25|10|2
2|169|25|10|2
2|170|26|10|2
2|171|26|10|2
2|172|26|10|2
2|173|26|10|2
2|174|26|10|2
2|175|26|10|2
2|176|26|10|2
2|177|27|11|2
2|178|27|11|2
2|179|27|11|2
2|180|27|11|2
2|181|27|11|2
2|182|28|11|2
2|183|28|11|2
2|184|28|11|2
2|185|28|11|2
2|186|28|11|2
2|187|29|11|2
2|188|29|11|2
2|189|29|12|2
2|190|29|12|2
2|191|30|12|2
2|192|30|12|2
2|193|30|12|2
2|194|30|12|2
2|195|30|12|2
2|196|30|12|2
2|197|31|12|2
2|198|31|12|2
2|199|31|12|2
2|200|31|12|2
2|201|31|12|2
2|202|31|12|2
2|203|32|13|2
2|204|32|13|2
2|205|32|13|2
2|206|32|13|2
2|207|32|13|2
2|208|32|13|2
2|209|32|13|2
2|210|32|13|2
2|211|33|13|2
2|212|33|13|2
2|213|33|13|2
2|214|33|13|2
2|215|33|13|2
2|216|34|13|2
2|217|34|13|2
2|218|34|13|2
2|219|34|14|2
2|220|35|14|2
2|221|35|14|2
2|222|35|14|2
2|223|35|14|2
2|224|35|14|2
2|225|36|14|2
2|226|36|14|2
2|227|36|14|2
2|228|36|14|2
2|229|36|14|2
2|230|36|14|2
2|231|37|14|2
2|232|37|14|2
2|233|37|15|2
2|234|38|15|2
2|235|38|15|2
2|236|38|15|2
2|237|38|15|2
2|238|39|15|2
2|239|39|15|2
2|240|39|15|2
2|241|39|15|2
2|242|39|15|2
2|243|39|16|2
2|244|39|16|2
2|245|39|16|2
2|246|40|16|2
2|247|40|16|2
2|248|40|16|2
2|249|41|16|2
2|250|41|16|2
2|251|41|16|2
2|252|41|16|2
2|253|42|17|3
2|254|42|17|3
2|255|42|17|3
2|256|42|17|3
2|257|43|17|3
2|258|43|17|3
2|259|43|17|3
2|260|44|17|3
2|261|44|17|3
2|262|44|17|3
2|263|44|18|3
2|264|44|18|3
2|265|45|18|3
2|266|45|18|3
2|267|45|18|3
2|268|45|18|3
2|269|45|18|3
2|270|46|18|3
2|271|46|18|3
2|272|46|19|3
2|273|46|19|3
2|274|46|19|3
2|275|47|19|3
2|276|47|19|3
2|277|47|19|3
2|278|47|19|3
2|279|47|19|3
2|280|47|19|3
2|281|47|19|3
2|282|48|19|3
2|283|49|20|3
2|284|49|20|3
2|285|49|20|3
2|286|49|20|3
3|1|50|20|3
3|2|50|20|3
3|3|50|20|3
3|4|50|20|3
3|5|50|20|3
3|6|50|20|3
3|7|50|20|3
3|8|50|20|3
3|9|50|20|3
3|10|51|20|3
3|11|51|20|3
3|12|51|20|3
3|13|51|20|3
3|14|51|20|3
3|15|51|21|3
3|16|52|21|3
3|17|52|21|3
3|18|52|21|3
3|19|52|21|3
3|20|52|21|3
3|21|52|21|3
3|22|52|21|3
3|23|53|21|3
3|24|53|21|3
3|25|53|21|3
3|26|53|21|3
3|27|53|21|3
3|28|53|21|3
3|29|53|21|3
3|30|54|21|3
3|31|54|21|3
3|32|54|21|3
3|33|54|22|3
3|34|54|22|3
3|35|54|22|3
3|36|54|22|3
3|37|54|22|3
3|38|55|22|3
3|39|55|22|3
3|40|55|22|3
3|41|55|22|3
3|42|55|22|3
3|43|55|22|3
3|44|55|22|3
3|45|55|22|3
3|46|56|22|3
3|47|56|22|3
3|48|56|22|3
3|49|56|22|3
3|50|56|22|3
3|51|56|22|3
3|52|56|23|3
3|53|57|23|3
3|54|57|23|3
3|55|57|23|3
3|56|57|23|3
3|57|57|23|3
3|58|57|23|3
3|59|57|23|3
3|60|57|23|3
3|61|57|23|3
3|62|58|23|3
3|63|58|23|3
3|64|58|23|3
3|65|58|23|3
3|66|58|23|3
3|67|58|23|3
3|68|58|23|3
3|69|58|23|3
3|70|58|23|3
3|71|59|23|3
3|72|59|23|3
3|73|59|23|3
3|74|59|23|3
3|75|59|24|3
3|76|59|24|3
3|77|59|24|3
3|78|60|24|3
3|79|60|24|3
3|80|60|24|3
3|81|60|24|3
3|82|60|24|3
3|83|60|24|3
3|84|61|24|3
3|85|61|24|3
3|86|61|24|3
3|87|61|24|3
3|88|61|24|3
3|89|61|24|3
3|90|61|24|3
3|91|61|24|3
3|92|62|24|3
3|93|62|25|4
3|94|62|25|4
3|95|62|25|4
3|96|62|25|4
3|97|62|25|4
3|98|62|25|4
3|99|62|25|4
3|100|62|25|4
3|101|63|25|4
3|102|63|25|4
3|103|63|25|4
3|104|63|25|4
3|105|63|25|4
3|106|63|25|4
3|107|63|25|4
3|108|63|25|4
3|109|64|25|4
3|110|64|25|4
3|111|64|25|4
3|112|64|25|4
3|113|64|26|4
3|114|64|26|4
3|115|64|26|4
3|116|65|26|4
3|117|65|26|4
3|118|65|26|4
3|119|65|26|4
3|120|65|26|4
3|121|65|26|4
3|122|66|26|4
3|123|66|26|4
3|124|66|26|4
3|125|66|26|4
3|126|66|26|4
3|127|66|26|4
3|128|66|26|4
3|129|66|26|4
3|130|66|26|4
3|131|66|26|4
3|132|66|26|4
3|133|67|27|4
3|134|67|27|4
3|135|67|27|4
3|136|67|27|4
3|137|67|27|4
3|138|67|27|4
3|139|67|27|4
3|140|67|27|4
3|141|68|27|4
3|142|68|27|4
3|143|68|27|4
3|144|68|27|4
3|145|68|27|4
3|146|68|27|4
3|147|68|27|4
3|148|68|27|4
3|149|69|27|4
3|150|69|27|4
3|151|69|27|4
3|152|69|27|4
3|153|69|28|4
3|154|70|28|4
3|155|70|28|4
3|156|70|28|4
3|157|70|28|4
3|158|71|28|4
3|159|71|28|4
3|160|71|28|4
3|161|71|28|4
3|162|71|28|4
3|163|71|28|4
3|164|71|28|4
3|165|71|28|4
3|166|72|28|4
3|167|72|28|4
3|168|72|28|4
3|169|72|28|4
3|170|72|28|4
3|171|72|29|4
3|172|72|29|4
3|173|72|29|4
3|174|73|29|4
3|175|73|29|4
3|176|73|29|4
3|177|73|29|4
3|178|73|29|4
3|179|73|29|4
3|180|73|29|4
3|181|74|29|4
3|182|74|29|4
3|183|74|29|4
3|184|74|29|4
3|185|74|29|4
3|186|74|30|4
3|187|75|30|4
3|188|75|30|4
3|189|75|30|4
3|190|75|30|4
3|191|75|30|4
3|192|75|30|4
3|193|75|30|4
3|194|75|30|4
3|195|76|30|4
3|196|76|30|4
3|197|76|30|4
3|198|76|30|4
3|199|76|30|4
3|200|76|30|4
4|1|77|31|4
4|2|77|31|4
4|3|77|31|4
4|4|77|31|4
4|5|77|31|4
4|6|77|31|4
4|7|78|31|4
4|8|78|31|4
4|9|78|31|4
4|10|78|31|4
4|11|78|31|4
4|12|79|32|4
4|13|79|32|4
4|14|79|32|4
4|15|80|32|4
4|16|80|32|4
4|17|80|32|4
4|18|80|32|4
4|19|80|32|4
4|20|81|32|4
4|21|81|32|4
4|22|81|32|4
4|23|81|32|4
4|24|82|33|5
4|25|82|33|5
4|26|82|33|5
4|27|83|33|5
4|28|83|33|5
4|29|83|33|5
4|30|83|33|5
4|31|83|33|5
4|32|83|33|5
4|33|83|33|5
4|34|84|33|5
4|35|84|33|5
4|36|84|34|5
4|37|84|34|5
4|38|85|34|5
4|39|85|34|5
4|40|85|34|5
4|41|85|34|5
4|42|85|34|5
4|43|85|34|5
4|44|85|34|5
4|45|86|34|5
4|46|86|34|5
4|47|86|34|5
4|48|86|34|5
4|49|86|34|5
4|50|86|34|5
4|51|86|34|5
4|52|87|34|5
4|53|87|34|5
4|54|87|34|5
4|55|87|34|5
4|56|87|34|5
4|57|87|34|5
4|58|87|35|5
4|59|87|35|5
4|60|88|35|5
4|61|88|35|5
4|62|88|35|5
4|63|88|35|5
4|64|88|35|5
4|65|88|35|5
4|66|89|35|5
4|67|89|35|5
4|68|89|35|5
4|69|89|35|5
4|70|89|35|5
4|71|89|35|5
4|72|89|35|5
4|73|89|35|5
4|74|89|36|5
4|75|90|36|5
4|76|90|36|5
4|77|90|36|5
4|78|90|36|5
4|79|90|36|5
4|80|91|36|5
4|81|91|36|5
4|82|91|36|5
4|83|91|36|5
4|84|91|36|5
4|85|91|36|5
4|86|91|36|5
4|87|92|36|5
4|88|92|37|5
4|89|92|37|5
4|90|92|37|5
4|91|92|37|5
4|92|93|37|5
4|93|93|37|5
4|94|93|37|5
4|95|94|37|5
4|96|94|37|5
4|97|94|37|5
4|98|94|37|5
4|99|94|37|5
4|100|94|38|5
4|101|94|38|5
4|102|95|38|5
4|103|95|38|5
4|104|95|38|5
4|105|95|38|5
4|106|96|38|5
4|107|96|38|5
4|108|96|38|5
4|109|96|38|5
4|110|96|38|5
4|111|96|38|5
4|112|96|38|5
4|113|96|38|5
4|114|97|39|5
4|115|97|39|5
4|116|97|39|5
4|117|97|39|5
4|118|97|39|5
4|119|97|39|5
4|120|97|39|5
4|121|97|39|5
4|122|98|39|5
4|123|98|39|5
4|124|98|39|5
4|125|98|39|5
4|126|98|39|5
4|127|98|39|5
4|128|99|39|5
4|129|99|39|5
4|130|99|39|5
4|131|99|39|5
4|132|99|39|5
4|133|99|39|5
4|134|99|39|5
4|135|100|40|5
4|136|100|40|5
4|137|100|40|5
4|138|100|40|5
4|139|100|40|5
4|140|100|40|5
4|141|101|40|5
4|142|101|40|5
4|143|101|40|5
4|144|101|40|5
4|145|101|40|5
4|146|101|40|5
4|147|101|40|5
4|148|102|41|6
4|149|102|41|6
4|150|102|41|6
4|151|102|41|6
4|152|102|41|6
4|153|102|41|6
4|154|102|41|6
4|155|103|41|6
4|156|103|41|6
4|157|103|41|6
4|158|103|41|6
4|159|103|41|6
4|160|103|41|6
4|161|103|41|6
4|162|103|41|6
4|163|104|42|6
4|164|104|42|6
4|165|104|42|6
4|166|104|42|6
4|167|104|42|6
4|168|104|42|6
4|169|104|42|6
4|170|104|42|6
4|171|105|42|6
4|172|105|42|6
4|173|105|42|6
4|174|105|42|6
4|175|105|42|6
4|176|106|42|6
5|1|106|43|6
5|2|106|43|6
5|3|107|43|6
5|4|107|43|6
5|5|107|43|6
5|6|108|43|6
5|7|108|43|6
5|8|108|43|6
5|9|108|43|6
5|10|109|43|6
5|11|109|43|6
5|12|109|44|6
5|13|109|44|6
5|14|110|44|6
5|15|110|44|6
5|16|110|44|6
5|17|110|44|6
